Bus ID,Bus Name,Bus Type,Departure Time,Arrival Time,Journey Duration,Lowest Price(INR),Highest Price(INR),Starting Point,Destination,Starting Point Parent,Destination Point Parent
19,APSRTC - 3822,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:50,15:00,07h 10m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
20,APSRTC - 9401,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,15:50,07h 50m,412.0,412.0,Jeedimetla,Benz Circle,Hyderabad,Vijayawada
21,APSRTC - 35267,INDRA(A.C. Seater),08:15,14:30,06h 15m,498.0,498.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
22,APSRTC - 3749,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:50,16:15,07h 25m,412.0,412.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
23,APSRTC - 3574,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),09:15,16:00,06h 45m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
24,APSRTC - 9357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,16:50,07h 35m,444.0,444.0,Ecil,Benz Circle,Hyderabad,Vijayawada
25,APSRTC - 40569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:40,17:30,07h 50m,414.0,414.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
26,APSRTC - 3634,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),10:10,16:30,06h 20m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
27,APSRTC - 23508,INDRA(A.C. Seater),10:30,15:45,05h 15m,528.0,528.0,LB Nagar,Rtc bus stand,Hyderabad,Vijayawada
28,APSRTC - 3598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:35,18:00,07h 25m,444.0,444.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
29,APSRTC - 35086,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),11:15,17:30,06h 15m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
30,APSRTC - 3580,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),12:15,18:30,06h 15m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
31,APSRTC - 24256,INDRA(A.C. Seater),12:30,17:35,05h 05m,528.0,528.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
32,APSRTC - 3576,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:15,19:50,06h 35m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
33,APSRTC - 35154,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:40,21:00,07h 20m,412.0,412.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
34,APSRTC - 9363,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:00,06h 00m,412.0,412.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
35,APSRTC - 3578,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),14:15,20:30,06h 15m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
36,APSRTC - 94285,INDRA(A.C. Seater),14:25,19:00,04h 35m,528.0,528.0,LB Nagar,Rtc bus stand,Hyderabad,Vijayawada
37,APSRTC - 3722,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,20:30,06h 00m,412.0,412.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
38,APSRTC - 3859,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),15:15,21:50,06h 35m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
39,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:45,22:45,07h 00m,595.0,595.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
40,APSRTC - 4045,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,22:00,06h 15m,412.0,412.0,Central Bus Station (CBS),Benz Circle,Hyderabad,Vijayawada
41,APSRTC - 3546,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:15,23:00,06h 45m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
42,APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:20,00:45,08h 25m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
43,APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,23:15,06h 30m,436.0,436.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
44,APSRTC - 2561,INDRA(A.C. Seater),17:15,22:30,05h 15m,528.0,528.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
45,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:15,23:55,06h 40m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
46,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,01:45,07h 50m,469.0,469.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
47,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:25,01:30,07h 05m,670.0,670.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
48,APSRTC - 2575,NIGHT RIDER (SEATER CUM SLEEPER),18:55,01:15,06h 20m,506.0,506.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
49,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,01:10,06h 10m,436.0,436.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
50,APSRTC - 2674,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,03:05,07h 50m,436.0,436.0,Jeedimetla,Rtc bus stand,Hyderabad,Vijayawada
51,APSRTC - 4916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25,02:15,06h 50m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
52,APSRTC - 2898,STAR LINER(NON-AC SLEEPER 2+1),19:25,02:05,06h 40m,565.0,565.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
53,APSRTC - 2563,INDRA(A.C. Seater),19:30,01:05,05h 35m,449.0,449.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
54,APSRTC - 24262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,02:00,06h 30m,436.0,436.0,Ecil,Rtc bus stand,Hyderabad,Vijayawada
55,APSRTC - 2680,VENNELA (A.C. SLEEPER),19:45,02:15,06h 30m,781.0,781.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
56,APSRTC - 2798,INDRA(A.C. Seater),19:55,02:30,06h 35m,567.0,567.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
57,APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:00,06h 00m,436.0,436.0,Ecil,Rtc bus stand,Hyderabad,Vijayawada
58,APSRTC - 3658,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:00,02:45,06h 45m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
59,APSRTC - 23534,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,03:45,07h 45m,436.0,436.0,Jeedimetla,Rtc bus stand,Hyderabad,Vijayawada
60,APSRTC - 4972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,03:20,07h 10m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
61,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,02:25,06h 10m,506.0,506.0,Shamshabad,Rtc bus stand,Hyderabad,Vijayawada
62,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:25,03:00,06h 35m,570.0,570.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
63,APSRTC - 3971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,03:15,06h 45m,436.0,436.0,Ecil,Rtc bus stand,Hyderabad,Vijayawada
64,APSRTC - 4898,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:35,03:05,06h 30m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
65,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:40,03:00,06h 20m,595.0,595.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
66,APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,03:45,07h 05m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
67,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),20:45,03:45,07h 00m,607.0,607.0,Ecil,Rtc bus stand,Hyderabad,Vijayawada
68,APSRTC - 2876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,03:30,06h 30m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
69,APSRTC - 3544,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:15,07h 15m,414.0,414.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
70,APSRTC - 38202,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:45,07h 45m,444.0,444.0,Jeedimetla,Rtc bus stand,Hyderabad,Vijayawada
71,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),21:00,04:30,07h 30m,607.0,607.0,A S Rao Nagar,Rtc bus stand,Hyderabad,Vijayawada
72,APSRTC - 37801,INDRA(A.C. Seater),21:00,03:45,06h 45m,528.0,528.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
73,APSRTC - 3977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:15,07h 15m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
74,APSRTC - 4896,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,03:30,06h 25m,469.0,469.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
75,APSRTC - 3969,INDRA(A.C. Seater),21:05,03:20,06h 15m,528.0,528.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
76,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:05,04:00,06h 55m,670.0,670.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
77,APSRTC - 4900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04:05,06h 50m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
78,APSRTC - 3612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:50,07h 30m,446.0,446.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
79,APSRTC - 3962,INDRA(A.C. Seater),21:25,04:15,06h 50m,528.0,528.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
80,APSRTC - 95703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,03:30,06h 05m,420.0,420.0,Kukatpally,IBRAHIMPATNAM-VJA,Hyderabad,Vijayawada
81,APSRTC - 4043,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04:25,06h 55m,444.0,444.0,Ecil,Benz Circle,Hyderabad,Vijayawada
82,APSRTC - 4795,INDRA(A.C. Seater),21:30,04:10,06h 40m,581.0,581.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
83,APSRTC - 4823,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,04:00,06h 25m,469.0,469.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
84,APSRTC - 3883,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,04:30,06h 55m,412.0,412.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
85,APSRTC - 4353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,04:15,06h 40m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
86,APSRTC - 35212,STAR LINER(NON-AC SLEEPER 2+1),21:35,03:45,06h 10m,565.0,565.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
87,APSRTC - 35064,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:38,04:30,06h 52m,412.0,412.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
88,APSRTC - 3622,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:45,07h 05m,414.0,414.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
89,APSRTC - 4920,INDRA(A.C. Seater),21:40,04:30,06h 50m,528.0,528.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
90,APSRTC - 35172,STAR LINER(NON-AC SLEEPER 2+1),21:40,05:10,07h 30m,565.0,565.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
91,APSRTC - 9652,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:50,07h 05m,412.0,412.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
92,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:45,04:00,06h 15m,670.0,670.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
93,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),21:45,04:00,06h 15m,565.0,565.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
94,APSRTC - 4815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:20,06h 35m,436.0,436.0,Ecil,Rtc bus stand,Hyderabad,Vijayawada
95,APSRTC - 4813,INDRA(A.C. Seater),21:50,04:50,07h 00m,567.0,567.0,Jeedimetla,Rtc bus stand,Hyderabad,Vijayawada
96,APSRTC - 4996,INDRA(A.C. Seater),21:55,03:50,05h 55m,528.0,528.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
97,APSRTC - 9655,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55,05:05,07h 10m,412.0,412.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
98,APSRTC - 3917,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:10,07h 10m,412.0,412.0,Jeedimetla,Rtc bus stand,Hyderabad,Vijayawada
99,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:30,07h 30m,469.0,469.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
100,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),22:05,04:30,06h 25m,565.0,565.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
101,APSRTC - 4355,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05:15,07h 05m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
102,APSRTC - 4821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,04:30,06h 20m,517.0,517.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
103,APSRTC - 3691,INDRA(A.C. Seater),22:10,04:30,06h 20m,528.0,528.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
104,APSRTC - 4340,INDRA(A.C. Seater),22:10,05:00,06h 50m,528.0,528.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
105,APSRTC - 3568,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:15,04:30,06h 15m,633.0,633.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
106,APSRTC - 4049,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:35,07h 20m,412.0,412.0,Ecil,Benz Circle,Hyderabad,Vijayawada
107,APSRTC - 3944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,04:45,06h 25m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
108,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),22:25,05:00,06h 35m,639.0,639.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
109,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:25,05:00,06h 35m,635.0,635.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
110,APSRTC - 3560,INDRA(A.C. Seater),22:30,04:15,05h 45m,567.0,567.0,A S Rao Nagar,Rtc bus stand,Hyderabad,Vijayawada
111,APSRTC - 9365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:30,07h 00m,446.0,446.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
112,APSRTC - 3909,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:35,07h 05m,412.0,412.0,Jeedimetla,Benz Circle,Hyderabad,Vijayawada
113,APSRTC - 3695,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:20,06h 50m,469.0,469.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
114,APSRTC - 1445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:30,07h 00m,414.0,414.0,Mehdipatnam,Benz Circle,Hyderabad,Vijayawada
115,APSRTC - 3824,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:10,06h 40m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
116,APSRTC - 4791,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,05:00,06h 20m,720.0,720.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
117,APSRTC - 3839,VENNELA (A.C. SLEEPER),22:45,04:55,06h 10m,737.0,737.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
118,APSRTC - 3952,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05:15,06h 30m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
119,APSRTC - 35106,VENNELA (A.C. SLEEPER),22:50,04:30,05h 40m,737.0,737.0,Shamshabad,Rtc bus stand,Hyderabad,Vijayawada
120,APSRTC - 3542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05:50,07h 00m,444.0,444.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
121,APSRTC - 3508,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05:15,06h 15m,412.0,412.0,Central Bus Station (CBS),Benz Circle,Hyderabad,Vijayawada
122,APSRTC - 3516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06:05,06h 55m,444.0,444.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
123,APSRTC - 3826,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,06:00,06h 50m,436.0,436.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
124,APSRTC - 9935,STAR LINER(NON-AC SLEEPER 2+1),23:10,05:25,06h 15m,607.0,607.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
125,APSRTC - 35270,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,05:30,06h 15m,670.0,670.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
126,APSRTC - 3514,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06:20,06h 50m,444.0,444.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
127,APSRTC - 4037,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,06:10,06h 35m,412.0,412.0,Kukatpally,Benz Circle,Hyderabad,Vijayawada
128,APSRTC - 3887,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:55,06:00,06h 05m,633.0,633.0,Shamshabad,Rtc bus stand,Hyderabad,Vijayawada
129,TGSRTC - 4771,Rajdhani (AC Semi Sleeper 2+2),02:35,09:25,06h 50m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
130,TGSRTC - 40010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,09:55,06h 55m,440.0,440.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
131,TGSRTC - 1463,Rajdhani (AC Semi Sleeper 2+2),03:00,08:30,05h 30m,533.0,533.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
132,TGSRTC - 40277,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:05,09:35,06h 30m,440.0,440.0,Jubilee Bus Station JBS,Rtc bus stand,Hyderabad,Vijayawada
133,TGSRTC - 30062,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),03:20,10:05,06h 45m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
134,TGSRTC - 1421,Rajdhani (AC Semi Sleeper 2+2),03:30,09:00,05h 30m,533.0,533.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
135,TGSRTC - 1500,Rajdhani (AC Semi Sleeper 2+2),03:35,10:25,06h 50m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
136,TGSRTC - 12862,eGARUDA,03:55,10:45,06h 50m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
137,TGSRTC - 9933,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:05,10:55,06h 50m,440.0,440.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
138,TGSRTC - 1467,Rajdhani (AC Semi Sleeper 2+2),04:15,09:45,05h 30m,533.0,533.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
139,TGSRTC - 2980,Rajdhani (AC Semi Sleeper 2+2),04:35,11:25,06h 50m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
140,TGSRTC - 40231,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,10:15,05h 30m,440.0,440.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
141,TGSRTC - 1353,Rajdhani (AC Semi Sleeper 2+2),04:55,11:45,06h 50m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
142,TGSRTC - 40431,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:05,10:35,05h 30m,440.0,440.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
143,TGSRTC - 2961,Rajdhani (AC Semi Sleeper 2+2),05:15,12:05,06h 50m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
144,TGSRTC - 40462,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:25,12:15,06h 50m,440.0,440.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
145,TGSRTC - 1524,Rajdhani (AC Semi Sleeper 2+2),05:35,11:05,05h 30m,533.0,533.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
146,TGSRTC - 40610,Rajdhani (AC Semi Sleeper 2+2),05:35,12:25,06h 50m,533.0,533.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
147,TGSRTC - 40631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,11:15,05h 30m,440.0,440.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
148,TGSRTC - 40062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,12:35,06h 50m,440.0,440.0,Kukatpally,Rtc bus stand,Hyderabad,Vijayawada
149,TGSRTC - 40030,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:05,11:35,05h 30m,440.0,440.0,Central Bus Station (CBS),Rtc bus stand,Hyderabad,Vijayawada
